,level_0,index,open,close,high,low,volume,money,datetime,date,MACD,MACDsignal,MACDhist,RSI5,RSI12,RSI30,SAR,slowk,slowd,upper,middle,lower,MOM,opt,last_p,sar_diff_day
894,894,2019-07-23 10:50:00,13.74,13.75,13.75,13.73,466000.0,6404163.0,2019-07-23 10:50:00,2019-07-23,-0.02386767014128033,-0.03067403092347031,0.00680636078218998,72.02342891382477,50.34607976843242,45.415284772059984,13.68831180117344,87.50000000000027,80.2469135802473,13.749281930018636,13.720997658833006,13.692713387647377,0.05000000000000071,-1.0,13.94,0.22409430032964828
895,895,2019-07-23 10:55:00,13.74,13.73,13.74,13.71,1069500.0,14678277.0,2019-07-23 10:55:00,2019-07-23,-0.022132066723315802,-0.028965638083439407,0.006833571360123605,51.16519609183327,45.240240375012505,43.7845288768048,13.694480621056096,87.50000000000027,85.03086419753117,13.748737222198809,13.728341144234285,13.707945066269762,0.019999999999999574,-1.0,13.94,0.22409430032964828
896,896,2019-07-23 11:00:00,13.72,13.76,13.77,13.72,691100.0,9500239.0,2019-07-23 11:00:00,2019-07-23,-0.01812688379786387,-0.0267978872263243,0.00867100342846043,68.35087509280507,53.034275156101295,46.75147081641039,13.700032558950486,88.33333333333356,87.77777777777801,13.759456262558958,13.7361324550602,13.712808647561443,0.03999999999999915,0.0,13.94,0.22409430032964828
897,897,2019-07-23 11:05:00,13.76,13.78,13.79,13.76,859500.0,11840398.0,2019-07-23 11:05:00,2019-07-23,-0.013186904197604932,-0.024075690620580424,0.010888786422975492,75.52768004661752,57.43983781577343,48.62157573053281,13.71,85.30303030303058,87.04545454545479,13.780674362218251,13.746265061203431,13.71185576018861,0.049999999999998934,0.0,13.94,0.14568487029668375
898,898,2019-07-23 11:10:00,13.79,13.77,13.79,13.77,376900.0,5193354.0,2019-07-23 11:10:00,2019-07-23,-0.009963992497144858,-0.02125335099589331,0.011289358498748452,66.15219560378252,54.643942269988756,47.75409029399957,13.72,86.96969696969717,86.86868686868708,13.790302163127306,13.755892862114138,13.72148356110097,0.02999999999999936,0.0,13.94,0.14568487029668375
899,899,2019-07-23 11:15:00,13.77,13.77,13.78,13.73,706400.0,9719862.0,2019-07-23 11:15:00,2019-07-23,-0.007325369455505992,-0.018467754687815845,0.011142385232309853,66.15219560378252,54.64394226998876,47.75409029399956,13.79,82.89562289562319,85.05611672278364,13.798036010588833,13.763626709574012,13.729217408559192,0.019999999999999574,0.0,13.94,0.14568487029668375
900,900,2019-07-23 11:20:00,13.77,13.77,13.79,13.75,471800.0,6496573.0,2019-07-23 11:20:00,2019-07-23,-0.00517459220686689,-0.015809122191626054,0.010634529984759163,66.15219560378252,54.64394226998876,47.75409029399956,13.73,77.59259259259284,82.48597081930438,13.781747526999244,13.769098416495872,13.7564493059925,0.03999999999999915,0.0,13.94,0.14568487029668375
901,901,2019-07-23 11:25:00,13.76,13.78,13.78,13.75,401600.0,5526974.0,2019-07-23 11:25:00,2019-07-23,-0.0026328198074274667,-0.013173861714786336,0.01054104190735887,72.75715400837814,57.33979613413336,48.766044409832766,13.73,80.09259259259272,80.1936026936029,13.783474374419932,13.773676415623612,13.763878456827292,0.019999999999999574,0.0,13.94,0.14568487029668375
902,902,2019-07-23 11:30:00,13.77,13.77,13.78,13.76,408700.0,5629674.0,2019-07-23 11:30:00,2019-07-23,-0.0014091198385521864,-0.010820913339539506,0.00941179350098732,58.49016190409241,53.84822420169538,47.808115225003185,13.733,79.16666666666664,78.9506172839507,13.784258443016009,13.77625844322506,13.768258443434112,-0.009999999999999787,0.0,13.94,0.14568487029668375
903,903,2019-07-23 13:05:00,13.77,13.77,13.78,13.76,560800.0,7722349.0,2019-07-23 13:05:00,2019-07-23,-0.0004343222009595138,-0.008743595111823507,0.008309272910863993,58.490161904092396,53.84822420169537,47.8081152250032,13.735850000000001,79.16666666666664,79.4753086419753,13.785095955561198,13.77709595577025,13.769095955979301,0.0,0.0,13.94,0.110116383267016
904,904,2019-07-23 13:10:00,13.78,13.76,13.79,13.76,572500.0,7885026.0,2019-07-23 13:10:00,2019-07-23,-0.0004633631150845474,-0.007087548712475715,0.006624185597391167,44.77230670361098,50.20966617850628,46.823811449279376,13.7385575,69.04761904761902,75.79365079365074,13.788262650084345,13.775613539580974,13.762964429077602,-0.009999999999999787,0.0,13.94,0.110116383267016
905,905,2019-07-23 13:15:00,13.79,13.75,13.79,13.75,437500.0,6024425.0,2019-07-23 13:15:00,2019-07-23,-0.0012785562744124235,-0.005925750224863057,0.004647193950450633,34.62224596313022,46.762633201015696,45.84732815733289,13.741129625000001,55.158730158730144,67.79100529100525,13.791956807523942,13.771560729559418,13.751164651594895,-0.019999999999999574,-1.0,13.94,0.110116383267016
906,906,2019-07-23 13:20:00,13.76,13.77,13.78,13.75,501900.0,6907010.0,2019-07-23 13:20:00,2019-07-23,-0.0003072283362861583,-0.004802045847147677,0.004494817510861519,58.27200420889456,53.6980968959686,48.08721280793187,13.743573143750002,52.38095238095236,58.862433862433825,13.78463431173456,13.76863431184713,13.7526343119597,-0.009999999999999787,0.0,13.94,0.110116383267016
907,907,2019-07-23 13:25:00,13.77,13.78,13.78,13.74,604800.0,8323924.0,2019-07-23 13:25:00,2019-07-23,0.0012550055563913531,-0.0035906355664398707,0.004845641122831224,65.96654586227231,56.76996846049938,49.17458925718417,13.79,61.111111111111086,56.21693121693119,13.788912328871636,13.768516250907112,13.748120172942588,0.009999999999999787,0.0,13.94,0.110116383267016
908,908,2019-07-23 13:30:00,13.78,13.79,13.79,13.77,418100.0,5761593.0,2019-07-23 13:30:00,2019-07-23,0.0032623967195277714,-0.002220029109246342,0.0054824258287741135,72.34170042335722,59.68760615527399,50.25254201189448,13.74,83.33333333333331,65.60846560846558,13.799833665453415,13.771549394275823,13.743265123098231,0.019999999999999574,0.0,13.94,0.110116383267016
909,909,2019-07-23 13:35:00,13.79,13.81,13.82,13.78,794800.0,10967728.0,2019-07-23 13:35:00,2019-07-23,0.006393402369056389,-0.0004973428135857955,0.0068907451826421846,81.16305346246588,64.86181226318978,52.34372563691896,13.74,90.27777777777787,78.24074074074075,13.818533886454897,13.77853388650255,13.738533886550204,0.05000000000000071,0.0,13.94,0.06710474494031438
910,910,2019-07-23 13:40:00,13.8,13.81,13.82,13.8,781100.0,10786184.0,2019-07-23 13:40:00,2019-07-23,0.008773610187130743,0.0013568477865575123,0.00741676240057323,81.16305346246588,64.86181226318978,52.34372563691896,13.748000000000001,91.66666666666686,88.425925925926,13.819286475773987,13.787286475833923,13.75528647589386,0.0600000000000005,0.0,13.94,0.06710474494031438
911,911,2019-07-23 13:45:00,13.81,13.8,13.82,13.79,544900.0,7518857.0,2019-07-23 13:45:00,2019-07-23,0.009740740412834015,0.0030336263118128128,0.006707114101021202,64.97346570864737,60.25948322346585,51.192283039864904,13.7552,83.33333333333371,88.42592592592614,13.817903606362728,13.794579798866408,13.771255991370088,0.030000000000001137,0.0,13.94,0.06710474494031438
912,912,2019-07-23 13:50:00,13.8,13.78,13.81,13.78,688300.0,9493201.0,2019-07-23 13:50:00,2019-07-23,0.008792016339949527,0.004185304317440156,0.004606712022509371,43.35394559586609,52.18116569907467,48.96381621740856,13.76168,70.83333333333324,81.94444444444458,13.8205859248666,13.797262117367843,13.773938309869086,0.0,0.0,13.94,0.06710474494031438
913,913,2019-07-23 13:55:00,13.78,13.77,13.79,13.77,367800.0,5067296.0,2019-07-23 13:55:00,2019-07-23,0.00715079928751905,0.0047784033114559345,0.002372395976063115,35.89007074787959,48.6255210596858,47.88561454576085,13.767512,54.16666666666621,69.44444444444437,13.827600657751642,13.795104504191613,13.762608350631584,-0.019999999999999574,0.0,13.94,0.06710474494031438
914,914,2019-07-23 14:00:00,13.77,13.79,13.79,13.77,326200.0,4496389.0,2019-07-23 14:00:00,2019-07-23,0.007378896476781804,0.005298501944521109,0.0020803945322606958,55.18052622900681,55.27481158028773,50.156456473242336,13.82,49.9999999999989,58.33333333333277,13.82081324856154,13.79252897737792,13.7642447061943,-0.02000000000000135,0.0,13.94,0.06710474494031438
915,915,2019-07-23 14:05:00,13.79,13.79,13.8,13.78,616100.0,8497628.0,2019-07-23 14:05:00,2019-07-23,0.007473515112510043,0.005733504578118895,0.0017400105343911478,55.18052622900681,55.27481158028774,50.15645647324233,13.8175,54.16666666666547,52.77777777777684,13.811162374933865,13.790766296960982,13.770370218988099,-0.02000000000000135,0.0,13.94,0.046394270446283414
916,916,2019-07-23 14:10:00,13.79,13.78,13.8,13.78,448700.0,6185606.0,2019-07-23 14:10:00,2019-07-23,0.006664757461155801,0.0059197551547262766,0.0007450023064295248,44.67785972837312,51.322232697897704,49.01367531608375,13.815125,48.33333333333218,50.83333333333217,13.803670122115948,13.788703492686494,13.77373686325704,-0.02000000000000135,0.0,13.94,0.046394270446283414
917,917,2019-07-23 14:15:00,13.78,13.75,13.79,13.75,962900.0,13256532.0,2019-07-23 14:15:00,2019-07-23,0.0035620013814785523,0.005448204400076732,-0.0018862030185981798,26.070259693358803,41.589282180991916,45.77679863769427,13.81286875,27.499999999999307,43.33333333333231,13.812871348388894,13.78293808935338,13.753004830317865,-0.02999999999999936,-1.0,13.94,0.046394270446283414
918,918,2019-07-23 14:20:00,13.76,13.74,13.76,13.72,1224800.0,16821804.0,2019-07-23 14:20:00,2019-07-23,0.0002927537249615142,0.004417114265053689,-0.004124360540092175,22.21515551807379,38.90625132072034,44.75755676468621,13.806581875,13.333333333332982,29.722222222221486,13.815691016075379,13.773738662189338,13.731786308303297,-0.02999999999999936,-1.0,13.94,0.046394270446283414
919,919,2019-07-23 14:25:00,13.74,13.72,13.75,13.72,1534600.0,21067367.0,2019-07-23 14:25:00,2019-07-23,-0.0038674004643315385,0.0027602113191766433,-0.006627611783508182,16.219181891086574,34.10571307564756,42.78653157385017,13.793594593749999,6.6666666666665515,15.833333333332943,13.812697978352086,13.761161583481567,13.709625188611048,-0.06999999999999851,-1.0,13.94,0.046394270446283414
920,920,2019-07-23 14:30:00,13.73,13.73,13.74,13.7,1668600.0,22880690.0,2019-07-23 14:30:00,2019-07-23,-0.0062849867896837,0.0009511716974045744,-0.007236158487088274,28.312221988830327,38.260889601377656,44.06072654371046,13.7825554046875,15.757575757575887,11.919191919191803,13.790255735187133,13.749073214668272,13.70789069414941,-0.05999999999999872,-1.0,13.94,0.046394270446283414
921,921,2019-07-23 14:35:00,13.73,13.75,13.77,13.73,806500.0,11092340.0,2019-07-23 14:35:00,2019-07-23,-0.006512041753536479,-0.0005414709927836364,-0.005970570760752843,47.321457623732734,45.72775102348398,46.52474375182747,13.7,25.75757575757601,16.060606060606148,13.76496418430339,13.741640376802195,13.718316569301,-0.02999999999999936,-1.0,13.94,0.08999999999999986
922,922,2019-07-23 14:40:00,13.75,13.76,13.76,13.73,623500.0,8570154.0,2019-07-23 14:40:00,2019-07-23,-0.0058180017194793265,-0.0015967771381227745,-0.004221224581356552,54.81065976334403,49.08643974788112,47.715956529613365,13.7,45.75757575757589,29.090909090909264,13.76805722277897,13.73977295159736,13.71148868041575,0.009999999999999787,0.0,13.94,0.08999999999999986
923,923,2019-07-23 14:45:00,13.74,13.74,13.75,13.74,360800.0,4959425.0,2019-07-23 14:45:00,2019-07-23,-0.006803377741576355,-0.0026380972588134904,-0.004165280482762865,40.438138317715804,43.247055690917904,45.61370317771707,13.7035,50.00000000000001,40.50505050505063,13.767609256570266,13.739324985388656,13.711040714207046,0.0,-1.0,13.94,0.08999999999999986
924,924,2019-07-23 14:50:00,13.75,13.74,13.75,13.73,1150300.0,15805192.0,2019-07-23 14:50:00,2019-07-23,-0.007497864622234118,-0.003610050731497616,-0.0038878138907365023,40.4381383177158,43.247055690917904,45.61370317771708,13.706825,46.6666666666668,47.474747474747566,13.759452311758041,13.739056233796305,13.718660155834568,0.019999999999999574,-1.0,13.94,0.08999999999999986
925,925,2019-07-23 14:55:00,13.75,13.77,13.77,13.73,1428500.0,19637979.0,2019-07-23 14:55:00,2019-07-23,-0.005563370131326906,-0.004000714611463474,-0.0015626555198634314,63.11002239143965,53.18806499459278,49.205995307358776,13.709983750000001,52.592592592592986,49.75308641975326,13.76558136041873,13.742257552915099,13.718933745411467,0.03999999999999915,0.0,13.94,0.08999999999999986
926,926,2019-07-23 15:00:00,13.76,13.76,13.76,13.75,1177000.0,16191951.0,2019-07-23 15:00:00,2019-07-23,-0.004782061112738489,-0.004156983911718477,-0.0006250772010200122,54.470847958407965,50.00308858718222,48.110220015972985,13.7129845625,67.83068783068823,55.696649029982666,13.770704774647836,13.74670477473024,13.722704774812645,0.009999999999999787,0.0,13.94,0.08999999999999986
927,927,2019-07-24 09:35:00,13.87,13.87,13.88,13.82,3922500.0,54338363.0,2019-07-24 09:35:00,2019-07-24,0.004659500780602954,-0.0023936869732541907,0.007053187753857145,84.20359098035044,70.90795861185552,58.60102883617322,13.715835334375,85.97883597883599,68.8007054673724,13.86073489632587,13.763905148849503,13.667075401373136,0.10999999999999943,0.0,13.94,0.0600000000000005
928,928,2019-07-24 09:40:00,13.87,13.89,13.9,13.86,2330400.0,32351537.0,2019-07-24 09:40:00,2019-07-24,0.01359907775366942,0.0008048659721305315,0.012794211781538889,86.24509538806234,73.13589384519794,60.117620863269885,13.732251800937501,91.71957671957664,81.84303350970028,13.9144935481807,13.791465096201712,13.668436644222725,0.15000000000000036,0.0,13.94,0.0600000000000005
929,929,2019-07-24 09:45:00,13.9,13.92,13.94,13.9,3210500.0,44698949.0,2019-07-24 09:45:00,2019-07-24,0.02284120697469305,0.0052121341726430355,0.017629072802050016,88.92806995908829,76.12751021518832,62.26279927614718,13.757414030796875,93.30687830687816,90.33509700176359,13.955244593927189,13.825383129294124,13.69552166466106,0.17999999999999972,0.0,13.94,0.0600000000000005
930,930,2019-07-24 09:50:00,13.93,13.93,13.94,13.9,2685200.0,37396377.0,2019-07-24 09:50:00,2019-07-24,0.030619613549855984,0.010293630048085626,0.02032598350177036,89.76028507141355,77.05660185845174,62.94998285919332,13.7939312246375,93.57142857142873,92.86596119929449,13.981645270351814,13.859924277928684,13.738203285505554,0.16000000000000014,0.0,13.94,0.0600000000000005
931,931,2019-07-24 09:55:00,13.93,13.93,13.95,13.88,2001700.0,27848030.0,2019-07-24 09:55:00,2019-07-24,0.036364865270568814,0.015507877092582265,0.02085698817798655,89.76028507141355,77.05660185845174,62.949982859193334,13.82314497971,92.20779220779237,93.0286996953664,13.938047993110235,13.890047993148329,13.842047993186423,0.16999999999999993,0.0,13.94,0.0600000000000005
932,932,2019-07-24 10:00:00,13.92,13.95,13.99,13.89,3210500.0,44746061.0,2019-07-24 10:00:00,2019-07-24,0.04204715804012338,0.020815733282090486,0.021231424758032892,91.70798615253946,79.0017433369583,64.33981759997505,13.848515983768,90.25419025419023,92.01113701113708,13.954809734597271,13.915617898760765,13.876426062924258,0.08000000000000007,0.0,13.94,0.0600000000000005
933,933,2019-07-24 10:05:00,13.96,13.99,14.01,13.96,3416200.0,47795771.0,2019-07-24 10:05:00,2019-07-24,0.049210810118378134,0.026494748649348015,0.02271606146903012,94.38030049085414,82.27957179889431,66.90813803127303,13.8768127870144,89.46053946053947,90.64084064084066,13.990206120230063,13.940246136279775,13.890286152329487,0.09999999999999964,0.0,13.94,-0.29999999999999893
934,934,2019-07-24 10:10:00,13.99,13.96,14.0,13.95,1265600.0,17689867.0,2019-07-24 10:10:00,2019-07-24,0.051869388696857754,0.031569676658849966,0.02029971203800779,72.48128139759868,72.96110981336604,63.367228125402434,13.89,86.08058608058617,88.59843859843859,14.003227425984651,13.958685311119098,13.914143196253544,0.040000000000000924,0.0,13.94,-0.29999999999999893
935,935,2019-07-24 10:15:00,13.96,13.97,13.98,13.94,763000.0,10652266.0,2019-07-24 10:15:00,2019-07-24,0.05415893728459231,0.036087528783998436,0.018071408500593876,74.90722528993541,74.03061095788654,64.02375686831168,13.914,84.19124734914244,86.57745763008933,14.011427031728662,13.971427031772052,13.931427031815442,0.040000000000000924,0.0,13.94,-0.29999999999999893
936,936,2019-07-24 10:20:00,13.97,13.95,13.97,13.93,1009500.0,14090858.0,2019-07-24 10:20:00,2019-07-24,0.05374010569623877,0.0396180441664465,0.01412206152979227,61.37972653140194,68.14932237176112,61.73464930282494,14.01,73.23886639676137,81.17023327549663,14.006868883563918,13.976935624526504,13.947002365489091,0.019999999999999574,0.0,13.94,-0.29999999999999893
937,937,2019-07-24 10:25:00,13.94,13.92,13.95,13.9,1325400.0,18441287.0,2019-07-24 10:25:00,2019-07-24,0.05040637603931053,0.041775710541019306,0.008630665498291223,45.85345627444232,60.30917279727737,58.48962184840868,14.006,56.57219973009442,71.33410449199938,14.019806659648935,13.97350331207413,13.927199964499323,-0.02999999999999936,0.0,13.94,-0.29999999999999893
938,938,2019-07-24 10:30:00,13.92,13.9,13.94,13.9,797700.0,11101499.0,2019-07-24 10:30:00,2019-07-24,0.045624606353236175,0.04254548970346268,0.0030791166497734918,37.87052679778714,55.6528060925684,56.44348258147649,13.9954,35.38461538461514,55.06522717049027,14.0143540815204,13.962200462309738,13.910046843099076,-0.08999999999999986,0.0,13.94,-0.29999999999999893
939,939,2019-07-24 10:35:00,13.93,13.93,13.95,13.91,910700.0,12687732.0,2019-07-24 10:35:00,2019-07-24,0.04375142946125976,0.0427866776550221,0.0009647518062376598,53.16042074548895,60.62719747176792,58.68615826265239,13.98586,28.205128205127863,40.05398110661243,13.999222591575814,13.950890407715399,13.902558223854983,-0.030000000000001137,0.0,13.94,-0.23300000000000054
940,940,2019-07-24 10:40:00,13.94,13.91,13.94,13.9,805500.0,11211677.0,2019-07-24 10:40:00,2019-07-24,0.040189807344056305,0.042267303592828945,-0.0020774962487726395,44.11356419215906,56.05441119183037,56.6736999638543,13.977274000000001,23.504273504273225,29.031339031338703,13.974166847859317,13.939757546837889,13.90534824581646,-0.0600000000000005,0.0,13.94,-0.23300000000000054
